model,dof,seed,sample_id,d_safe,obstacle_count,success,failed,cost,stop,iter,solve_ms,initial_min_distance,final_min_distance,trajectory_min_distance,safety_violation_count,collision_violation_count,placement_error_norm,path_length,jerk_rms,torque_rate_rms,failure_message
ur10,6,2099586955,0,0.08,8,1,0,3845.041155979,0.000000117,90,91.97352,0.215984826,0.085679847,-0.083896419,72,29,0.520312978,3.679525516,13796.965728357,14851.356488734,""
ur10,6,2099586954,1,0.08,8,1,0,4253.941238347,0.000000161,91,94.503681,0.241249786,0.047111798,-0.04564546,53,8,0.54725639,3.375616982,35669.21877593,14896.417791782,""
ur10,6,2099586997,2,0.08,8,0,0,5879.268229376,0.00000651,100,91.14531,0.260588982,-0.014352839,-0.051796338,62,15,0.571731519,3.926207723,21773.507263245,13369.868488172,""
ur10,6,2099586996,3,0.08,8,0,0,5307.667131824,0.008513389,100,105.401175,0.312571299,0.104977558,0.104977558,0,0,0.532426755,3.501780939,57942.156697725,13040.424281499,""
ur10,6,2099586999,4,0.08,8,1,0,5450.903564871,0.000000515,93,90.466469,0.242389217,0.046855884,0.040551156,31,0,1.034777406,3.580758295,17942.124414736,13477.171317468,""
ur10,6,2099586998,5,0.08,8,0,0,4715.950762721,0.260118924,100,106.240621,0.223645173,0.061643802,-0.062126839,44,12,1.158401372,3.598752667,21858.191261672,12385.84334019,""
ur10,6,2099586993,6,0.08,8,0,0,3823.942826201,0.013685957,100,103.895616,0.409151333,0.062661149,-0.058332367,54,15,0.923037427,3.543197382,45652.90223141,13638.926527673,""
ur10,6,2099586992,7,0.08,8,1,0,4878.718695453,0.000000059,82,85.950809,0.2808705,0.111621938,0.055810546,11,0,0.5100982,3.39851485,13336.884802404,10418.357347849,""
ur10,6,2099586995,8,0.08,8,0,0,3015.033947344,0.121268595,100,118.79631,0.227507499,0.085917497,-0.000866923,79,2,0.581438563,3.285586364,43839.825982372,8504.900485898,""
ur10,6,2099586994,9,0.08,8,0,0,3463.027867753,0.294521091,100,105.752133,0.205465736,0.071549335,-0.076840774,86,16,1.266537525,3.636753663,18940.456321824,10247.827787081,""
ur10,6,2099587005,10,0.08,8,0,0,5055.842865366,0.010856572,100,108.27161,0.231898005,-0.074225214,-0.074225214,57,24,0.46439573,3.34518159,132539.265839333,11154.925645418,""
ur10,6,2099587004,11,0.08,8,0,0,5144.570175394,0.000050585,100,104.779068,0.278215457,0.125460849,0.017801378,24,0,0.534251727,3.842303556,45643.475581589,11558.394259595,""
ur10,6,2099587007,12,0.08,8,0,0,5935.475427101,0.000370478,100,101.197025,0.261834476,0.092757891,0.062531547,9,0,0.678567606,3.390559263,33017.493905388,14559.17186992,""
ur10,6,2099587006,13,0.08,8,0,0,5389.539958557,0.298694568,100,108.513961,0.336860491,0.092524432,0.052216121,17,0,1.158672632,3.409841592,37712.799188627,13143.461702685,""
ur10,6,2099587001,14,0.08,8,1,0,4463.060509681,0.000000182,91,89.347361,0.207956456,0.049360916,0.048654393,36,0,0.569350888,3.941380721,23219.475078251,10216.630607636,""
ur10,6,2099587000,15,0.08,8,0,0,5404.798626734,0.439778921,100,102.388062,0.271729933,0.214229692,-0.002134004,22,1,1.094853455,3.640435917,20410.869305347,13002.958899793,""
ur10,6,2099587003,16,0.08,8,0,0,4148.245184152,0.243165332,100,97.479693,0.26512216,-0.071679221,-0.071679221,41,12,0.578455974,3.424896909,49733.500571242,6975.380638356,""
ur10,6,2099587002,17,0.08,8,1,0,4443.035768271,0.000000364,91,87.752325,0.202240529,0.022388107,-0.050539933,140,38,0.970419791,3.273557828,11443.702525707,8421.375258887,""
ur10,6,2099586981,18,0.08,8,0,0,5132.273279199,0.075748512,100,103.457782,0.204803868,0.037280521,0.002883013,27,0,0.488141415,3.103336942,55456.677055127,10326.686051752,""
ur10,6,2099586980,19,0.08,8,0,0,3053.764821772,0.021622369,100,101.311304,0.255772108,0.028545448,0.000503637,56,0,0.550045314,3.155995913,30569.07992884,9545.580630144,""
ur10,6,2099587517,0,0.08,16,0,0,9857.188655755,0.000023804,100,110.037984,0.216337243,-0.026030921,-0.081817612,188,52,0.678937245,4.093258578,23529.05471,12758.273056632,""
ur10,6,2099587516,1,0.08,16,0,0,11092.618281899,0.02055476,100,117.477911,0.22329047,0.00579403,-0.001028045,47,4,0.556811766,3.758468998,74864.386409435,15387.046950111,""
ur10,6,2099587519,2,0.08,16,1,0,8578.604373241,0.00000088,74,84.419133,0.217589968,-0.022079217,-0.046802547,84,27,1.439880423,4.164841985,10062.575879458,9081.051029804,""
ur10,6,2099587518,3,0.08,16,0,0,11099.851802047,0.000027877,100,110.342867,0.248617919,-0.051847643,-0.058445922,128,35,0.620576247,4.000831599,15517.54172738,13411.590819918,""
ur10,6,2099587513,4,0.08,16,0,0,7655.572463636,0.000058001,100,115.302564,0.24088277,-0.036167203,-0.036167203,127,18,0.809130067,3.847293269,54400.375462899,13717.328944211,""
ur10,6,2099587512,5,0.08,16,0,0,7922.329707886,0.022486214,100,114.253252,0.226979291,-0.066295944,-0.066295944,104,21,1.309686134,4.004816255,34331.11479998,12989.983993935,""
ur10,6,2099587515,6,0.08,16,0,0,7210.25952069,0.001552071,100,109.041943,0.217148199,0.002660843,-0.102140128,135,25,1.411523678,3.942652536,22769.829678098,16018.472790074,""
ur10,6,2099587514,7,0.08,16,0,0,10553.292067992,0.029944768,100,120.152897,0.212002031,0.092348879,0.092348879,0,0,0.794808294,4.119234221,27080.671695276,11989.259214893,""
ur10,6,2099587509,8,0.08,16,1,0,8284.123057333,0.000000281,87,93.896162,0.215735035,0.047159004,-0.081714354,96,28,1.159981134,3.881903389,11595.20812249,16276.106393665,""
ur10,6,2099587508,9,0.08,16,0,0,10369.599211483,0.010322184,100,119.692092,0.206307083,0.047726289,0.018567427,26,0,0.781454767,4.048166017,12365.630595245,14056.56016279,""
ur10,6,2099587511,10,0.08,16,1,0,8866.515162904,0.000000023,86,96.793669,0.258062531,-0.027567835,-0.073230841,145,50,1.059010385,3.939881212,5720.409458781,15058.438636185,""
ur10,6,2099587510,11,0.08,16,1,0,10156.022954804,0.000000475,95,101.220083,0.296525967,0.018530876,-0.091702771,129,32,0.927875084,4.217558964,18965.279642993,11778.814238857,""
ur10,6,2099587505,12,0.08,16,0,0,8618.258631807,20.494537028,100,115.974585,0.206359971,0.067573392,0.034630195,49,0,1.042520085,3.891976382,41178.26558829,14581.089200065,""
ur10,6,2099587504,13,0.08,16,1,0,9243.846749273,0.000000262,70,74.042529,0.242061245,0.04315605,-0.011656528,70,8,1.599786385,4.043469937,19435.721904263,10781.446888868,""
ur10,6,2099587507,14,0.08,16,0,0,9511.846549479,0.023857275,100,114.344735,0.254591329,0.041460112,-0.009979723,97,3,0.610613621,3.594943234,55362.869322284,10710.831408196,""
ur10,6,2099587506,15,0.08,16,0,0,10395.257763539,0.000015423,100,112.448307,0.212933292,-0.038662908,-0.086370293,129,61,1.16915732,4.264224237,9983.10847199,12217.780129669,""
ur10,6,2099587501,16,0.08,16,0,0,9207.076203041,0.543839304,100,107.556702,0.213745469,-0.03913935,-0.055936387,216,50,0.683252369,3.930810732,20657.088405761,11894.695122108,""
ur10,6,2099587500,17,0.08,16,0,0,10219.987134896,0.097010942,100,116.287957,0.20127623,0.033695169,0.02480069,63,0,0.937201587,3.968735679,54934.977944565,12881.734039675,""
ur10,6,2099587503,18,0.08,16,1,0,9930.97856623,0.000000424,70,79.101264,0.229579072,0.052653777,0.04739654,44,0,1.335799409,4.216211409,8696.136896664,13065.213512762,""
ur10,6,2099587502,19,0.08,16,0,0,10009.883987254,1.29280542,100,123.956821,0.226950479,0.096887383,0.01069506,87,0,0.792077745,3.904439332,43427.178813022,11133.057154861,""
ur10,6,2099633659,0,0.1,2,0,0,718.221766762,0.000206084,100,91.369224,0.284455056,0.221885407,0.221885407,0,0,0.604480387,2.553482439,49304.396859219,10035.256154377,""
ur10,6,2099633658,1,0.1,2,0,0,392.359692664,0.000661723,100,92.751193,0.335561448,0.095889238,0.095889238,6,0,0.407015031,2.381345092,66682.885696726,6985.154032119,""
ur10,6,2099633657,2,0.1,2,0,0,1002.739307648,0.17410613,100,96.403414,0.378515484,0.221911096,0.182189576,0,0,0.585613252,3.16991677,52535.697617257,9117.367724279,""
ur10,6,2099633656,3,0.1,2,0,0,390.709779842,0.432778371,100,93.177902,0.412322947,0.032668558,0.027259216,47,0,0.242224562,2.165722826,54425.364976826,11252.941775962,""
ur10,6,2099633655,4,0.1,2,0,0,602.701300503,0.029406013,100,95.748749,0.203677782,0.085701831,0.038076905,16,0,0.388617157,2.92067128,82906.322122321,9901.21411992,""
ur10,6,2099633654,5,0.1,2,0,0,299.584607428,0.001922529,100,93.448562,0.26208082,-0.063937477,-0.072104488,27,20,0.580751135,2.846904837,15296.836443384,10621.399015928,""
ur10,6,2099633653,6,0.1,2,0,0,1420.1782744,0.084279153,100,97.629884,0.24755153,0.182302208,0.182302208,0,0,0.744527577,2.878722457,12741.336364241,4919.544147273,""
ur10,6,2099633652,7,0.1,2,0,0,1375.340098473,0.026786991,100,93.819819,0.428476604,0.318895173,0.276869232,0,0,0.627271456,3.058265989,24406.421058787,5762.33380077,""
ur10,6,2099633651,8,0.1,2,0,0,923.46083338,0.041933218,100,93.006053,0.206176558,0.131542267,0.102178335,0,0,0.339506681,2.783231198,22455.711324939,8551.145391359,""
ur10,6,2099633650,9,0.1,2,0,0,269.427698065,0.008741615,100,97.521694,0.330551028,0.058716755,0.058546808,29,0,0.176926246,2.319004221,62338.020054881,6170.709035689,""
ur10,6,2099633649,10,0.1,2,1,0,866.407915023,0.000000749,90,80.062119,0.230051039,0.226145437,0.160410148,0,0,0.409455163,2.830822464,23944.147295579,7262.163172332,""
ur10,6,2099633648,11,0.1,2,0,0,748.714193275,0.003743745,100,97.370752,0.345654545,-0.074563313,-0.074563313,83,37,0.516897936,3.063734684,22023.636653534,9696.362252254,""
ur10,6,2099633615,12,0.1,2,0,0,283.962789516,0.000497748,100,96.151248,0.301100401,-0.041003661,-0.076281173,60,19,0.313789099,2.525739676,69831.645065228,8154.363433856,""
ur10,6,2099633614,13,0.1,2,0,0,647.221256372,0.141905138,100,93.472866,0.252208918,0.155214309,0.155214309,0,0,0.66058808,3.132653942,17810.698010107,9799.484079411,""
ur10,6,2099633613,14,0.1,2,0,0,510.835913112,0.12825103,100,91.897396,0.469376024,0.011257356,0.007534094,32,0,0.429542372,2.769001998,44264.346719543,6397.021805642,""
ur10,6,2099633612,15,0.1,2,1,0,484.791115883,0.000000056,88,84.989774,0.251219276,0.059542021,0.038636274,24,0,0.434656286,3.010909934,20071.36898215,10847.489143367,""
ur10,6,2099633611,16,0.1,2,0,0,596.951894907,0.163397477,100,94.264772,0.274643704,0.093762084,0.093762084,1,0,0.76354726,3.358394494,15221.115555008,12309.870378838,""
ur10,6,2099633610,17,0.1,2,0,0,891.487388741,0.000212181,100,100.50395,0.245745987,0.13586239,0.064184286,15,0,0.413872621,3.485932608,76878.679161184,10720.330579023,""
ur10,6,2099633609,18,0.1,2,1,0,399.75591925,0.000000728,87,83.021085,0.224527625,0.104898867,0.104898867,0,0,0.427628674,2.714910805,6858.521272263,7344.543577434,""
ur10,6,2099633608,19,0.1,2,0,0,609.437182147,1.283136064,100,101.928115,0.465799772,0.16826929,0.16826929,0,0,0.328651829,2.432588414,55983.500871813,7736.777641262,""
ur10,6,2099586700,0,0.1,4,0,0,2093.897009379,0.656777863,100,97.635977,0.215963427,0.182156416,0.143973381,0,0,0.814288791,2.96308358,30825.207442991,14147.872466771,""
ur10,6,2099586703,1,0.1,4,1,0,2459.555533711,0.000000245,67,66.165992,0.231402081,0.121299635,0.051082225,23,0,0.380589799,3.430177638,14520.097344289,9558.774180577,""
ur10,6,2099586702,2,0.1,4,1,0,2188.859229834,0.000000286,91,94.766051,0.266465276,0.133586403,0.059345305,17,0,0.347267215,3.159372865,26120.616440908,6934.610391792,""
ur10,6,2099586737,3,0.1,4,0,0,1040.546829398,0.086510486,100,97.598706,0.215721883,0.095882368,0.095882368,5,0,0.953919412,3.013323482,17548.457743048,7976.710130524,""
ur10,6,2099586736,4,0.1,4,0,0,2579.558532125,0.048106716,100,93.704762,0.274635803,0.146144351,0.096883141,4,0,0.826216168,3.208963399,38189.168035983,6065.037814574,""
ur10,6,2099586739,5,0.1,4,0,0,2177.003200472,0.003547297,100,98.742669,0.360415112,0.212283021,0.209784024,0,0,1.142182975,3.740263566,20535.927942825,12950.410705775,""
ur10,6,2099586738,6,0.1,4,0,0,1589.869624511,0.000917517,100,96.447123,0.357317426,0.139131902,0.139131902,0,0,0.570825999,3.242453138,32766.183989114,10711.62819368,""
ur10,6,2099586741,7,0.1,4,0,0,1570.861054323,0.004186657,100,98.498542,0.215301072,0.055042279,0.007938265,41,0,1.105177147,3.91343647,15051.225858251,16128.27302439,""
ur10,6,2099586740,8,0.1,4,0,0,1721.233547147,0.000145965,100,98.059185,0.34420488,0.060488444,0.060488444,31,0,0.749455528,2.880131237,67292.702190635,7225.13136121,""
ur10,6,2099586743,9,0.1,4,1,0,3444.341992598,0.000000383,80,76.413909,0.369339796,0.120684202,0.120684202,0,0,0.482335543,3.59844418,19903.98584849,13901.240581056,""
ur10,6,2099586742,10,0.1,4,0,0,1879.342603309,3.457740258,100,97.164841,0.209717674,0.032597436,-0.041045687,64,7,1.247101097,3.414123684,27086.049922678,8957.55924887,""
ur10,6,2099586745,11,0.1,4,0,0,2051.279997574,0.000104149,100,103.625143,0.253673644,0.140638682,0.119433923,0,0,0.558294821,3.439005759,41902.205050245,9688.373001101,""
ur10,6,2099586744,12,0.1,4,1,0,1970.819231698,0.000000089,97,92.329151,0.345258834,0.042760093,0.042760093,5,0,0.567653522,3.541966282,13316.549488546,15081.689755778,""
ur10,6,2099586747,13,0.1,4,0,0,1907.827091532,0.774064364,100,97.642562,0.201198934,0.02446295,0.02446295,9,0,0.375383172,3.346882947,67472.345793615,12573.354880891,""
ur10,6,2099586746,14,0.1,4,0,0,2971.643460759,0.027120629,100,96.634374,0.434972426,0.359293748,0.333570001,0,0,1.06784698,2.754807323,49165.051099343,7954.374573271,""
ur10,6,2099586749,15,0.1,4,0,0,2450.052638824,0.006562892,100,99.709696,0.346808743,0.117628936,0.044312669,37,0,0.31290548,3.199302611,28762.3848591,9490.192531143,""
ur10,6,2099586748,16,0.1,4,1,0,1942.388379708,0.000000443,99,93.462151,0.220410791,-0.006797521,-0.039009834,59,11,0.477322251,3.66473186,25377.867358593,14214.777078688,""
ur10,6,2099586751,17,0.1,4,0,0,2449.477638336,0.000412411,100,91.870325,0.335947507,0.194627444,0.138685643,0,0,0.762600694,3.262724177,22825.715055614,8413.612656292,""
ur10,6,2099586750,18,0.1,4,0,0,1283.012984357,0.057056064,100,98.746499,0.339093705,0.06747983,-0.067469913,51,7,1.087604153,3.160101884,10445.081897789,5958.319944899,""
ur10,6,2099586721,19,0.1,4,0,0,1391.01558605,0.000226003,100,99.880575,0.201545217,0.138164544,0.136736267,0,0,0.466519918,3.364558368,28854.645247396,14438.543654528,""
ur10,6,2099586955,0,0.1,8,1,0,3514.287980248,0.000000248,76,78.61733,0.215984826,0.087182285,-0.086740197,100,27,0.513601527,3.671720301,13458.716110131,14844.411187653,""
ur10,6,2099586954,1,0.1,8,1,0,3883.550903749,0.000000806,66,66.433339,0.241249786,0.054767725,-0.040976064,69,9,0.537863948,3.356254349,27355.770642199,13951.12652293,""
ur10,6,2099586997,2,0.1,8,0,0,5420.753709612,0.00005137,100,99.440822,0.260588982,-0.01544859,-0.050239867,78,15,0.561288107,3.900266468,22636.764450953,13129.709507669,""
ur10,6,2099586996,3,0.1,8,0,0,4861.609836701,0.057762605,100,107.761759,0.312571299,0.110202082,0.110202082,0,0,0.527986081,3.490132773,60015.554211774,13624.617395031,""
ur10,6,2099586999,4,0.1,8,0,0,5019.652279448,0.000025901,100,101.825826,0.242389217,0.047397497,0.047397497,50,0,1.02842223,3.563299507,14628.872137439,12899.845184956,""
ur10,6,2099586998,5,0.1,8,0,0,4293.471538071,0.00771147,100,104.896455,0.223645173,0.052653191,-0.073982994,49,12,1.146851826,3.557536406,13330.176188097,13945.042852767,""
ur10,6,2099586993,6,0.1,8,0,0,3482.087692714,0.020806726,100,103.120356,0.409151333,0.058809517,-0.062271134,82,16,0.899028963,3.536411587,61647.011832729,13853.626081375,""
ur10,6,2099586992,7,0.1,8,1,0,4460.094592129,0.000000096,79,81.711364,0.2808705,0.113477089,0.059469523,26,0,0.503314635,3.370111001,12907.628662796,10424.436637291,""
ur10,6,2099586995,8,0.1,8,0,0,2712.661055732,0.188170243,100,102.952967,0.227507499,0.081811557,-0.005161295,118,3,0.566399546,3.266005306,49711.191056682,9046.622095967,""
ur10,6,2099586994,9,0.1,8,0,0,3144.837103838,10.667127549,100,107.458709,0.205465736,0.066198346,-0.076163041,108,17,1.264286282,3.613031097,29698.102472631,10422.264558809,""
ur10,6,2099587005,10,0.1,8,0,0,4629.40439353,0.096165136,100,106.742793,0.231898005,-0.064222716,-0.064222716,92,24,0.448363903,3.291332011,108705.040406008,11684.088594038,""
ur10,6,2099587004,11,0.1,8,0,0,4710.215003164,0.080263586,100,107.438828,0.278215457,0.120133859,0.016973673,45,0,0.526444659,3.813826662,40058.974949463,11221.2622271,""
ur10,6,2099587007,12,0.1,8,1,0,5472.904005898,0.000000758,97,99.948071,0.261834476,0.095157056,0.066748225,15,0,0.67533366,3.369734856,34715.198692195,13674.574952723,""
ur10,6,2099587006,13,0.1,8,0,0,4950.781530284,1.72565181,100,106.880497,0.336860491,0.094480132,0.053668912,25,0,1.148320628,3.405904402,51542.728552611,13967.814006752,""
ur10,6,2099587001,14,0.1,8,1,0,4627.854881585,0.000000437,65,64.742084,0.207956456,0.079949219,-0.048424872,44,10,1.315508194,4.147299968,11688.70636811,13071.930645228,""
ur10,6,2099587000,15,0.1,8,0,0,4950.213536734,0.824343961,100,103.173665,0.271729933,0.212830476,0.013313059,26,0,1.090954588,3.622990753,14052.300628643,10926.956479621,""
ur10,6,2099587003,16,0.1,8,0,0,3857.770153294,0.005629294,100,98.465756,0.26512216,0.023529978,0.018422152,38,0,1.287972634,3.691303249,7101.726723382,14851.721748427,""
ur10,6,2099587002,17,0.1,8,0,0,4051.092304607,0.000607762,100,102.868007,0.202240529,0.040971272,-0.041962447,151,38,0.958376965,3.250758558,11511.902862348,8118.045868297,""
ur10,6,2099586981,18,0.1,8,0,0,4708.233007781,0.501392068,100,102.940699,0.204803868,0.041868497,0.006665251,48,0,0.497895636,3.027802648,50108.932977817,7111.730946594,""
ur10,6,2099586980,19,0.1,8,0,0,2741.496373674,0.000310454,100,103.561287,0.255772108,0.032824037,0.003672316,82,0,0.544993403,3.133328146,31754.999827238,8648.766770121,""
ur10,6,2099587517,0,0.1,16,0,0,9052.849672,4.751020568,100,119.498356,0.216337243,-0.026623213,-0.081046201,227,53,0.675540611,4.056860615,25298.781729269,14949.01876047,""
ur10,6,2099587516,1,0.1,16,0,0,9559.424384255,0.024747039,100,114.184742,0.22329047,0.037664241,-0.037569043,52,8,0.727149132,4.031366387,47812.771542155,9320.784575575,""
ur10,6,2099587519,2,0.1,16,1,0,7787.013771476,0.000000836,85,87.815224,0.217589968,-0.018236774,-0.04907686,105,25,1.422947517,4.126665084,10081.017909992,8721.40180761,""
ur10,6,2099587518,3,0.1,16,0,0,10217.524930526,0.998905039,100,113.222032,0.248617919,-0.049590237,-0.056694045,142,32,0.605617332,3.948834701,52645.088311913,14600.34148911,""
ur10,6,2099587513,4,0.1,16,0,0,6955.563866202,0.000312977,100,115.459161,0.24088277,-0.036716619,-0.036716619,180,17,0.800156675,3.811412224,67548.604982602,11877.980548485,""
ur10,6,2099587512,5,0.1,16,0,0,7187.862160278,0.017021494,100,118.134576,0.226979291,-0.066639551,-0.067106077,142,22,1.303200342,3.980962697,33644.942162751,14150.167817975,""
ur10,6,2099587515,6,0.1,16,1,0,6495.263299231,0.000000291,68,73.640063,0.217148199,-0.015079967,-0.098466185,182,38,1.197094759,4.180503073,8728.801482625,16657.106544545,""
ur10,6,2099587514,7,0.1,16,0,0,9636.105778215,0.020005442,100,118.231619,0.212002031,0.096249304,0.096249304,1,0,0.78233634,4.092840864,23654.352878583,12355.71556506,""
ur10,6,2099587509,8,0.1,16,1,0,7530.847854448,0.000000602,86,100.879922,0.215735035,0.04681046,-0.085596231,119,26,1.15845785,3.868916484,16705.867407461,15842.487808139,""
ur10,6,2099587508,9,0.1,16,0,0,9466.691423382,0.000768999,100,114.061702,0.206307083,0.045823343,0.018446152,38,0,0.774226605,4.030945058,18622.114425793,14742.946058355,""
ur10,6,2099587511,10,0.1,16,1,0,8127.216980639,0.000000269,79,98.729833,0.258062531,-0.029883663,-0.077711035,186,50,1.054195503,3.923559628,5719.505138093,15156.638935047,""
ur10,6,2099587510,11,0.1,16,1,0,9326.806056807,0.000000809,92,98.108396,0.296525967,0.015952364,-0.089019397,153,31,0.93075873,4.195805962,23388.761972103,11417.032787104,""
ur10,6,2099587505,12,0.1,16,0,0,7723.530424641,0.417127752,100,112.142564,0.206359971,0.156922278,0.048061955,50,0,0.965426014,3.877672528,9169.294795219,13247.324559561,""
ur10,6,2099587504,13,0.1,16,1,0,8433.26757643,0.000000186,83,88.804882,0.242061245,0.047654488,-0.007546282,95,8,1.583719085,4.012400508,19498.638222504,10045.494248656,""
ur10,6,2099587507,14,0.1,16,0,0,8694.58350971,0.205274736,100,116.719392,0.254591329,0.039577338,-0.010325475,134,3,0.597719781,3.592068491,65029.122268118,8920.164861492,""
ur10,6,2099587506,15,0.1,16,1,0,9552.284383227,0.000000449,85,95.270641,0.212933292,-0.03848781,-0.087285,166,61,1.163860085,4.235131638,9897.265425989,12310.507252572,""
ur10,6,2099587501,16,0.1,16,0,0,8447.121861987,0.733205387,100,112.376917,0.213745469,-0.030608692,-0.040871958,243,40,0.669931693,3.875493152,22072.103805911,10118.126397575,""
ur10,6,2099587500,17,0.1,16,0,0,9370.507473746,0.011726237,100,113.753978,0.20127623,0.035860204,0.02772059,86,0,0.926214595,3.949887733,47642.568238618,12654.541781483,""
ur10,6,2099587503,18,0.1,16,1,0,9101.221671964,0.000000026,72,81.667799,0.229579072,0.056722211,0.049805025,67,0,1.335652459,4.1969378,8345.722880556,13120.537741406,""
ur10,6,2099587502,19,0.1,16,0,0,9171.21540465,2.540191487,100,120.488502,0.226950479,0.100962364,0.016356031,113,0,0.79202387,3.893717862,30907.716467634,11413.505121292,""
ur10,6,2099633659,0,0.15,2,0,0,509.076809955,0.000439128,100,96.524211,0.284455056,0.221064248,0.221064248,0,0,0.528441965,2.513401618,46319.875408402,8935.615006405,""
ur10,6,2099633658,1,0.15,2,0,0,257.580497423,3.172697115,100,97.339792,0.335561448,0.087841009,0.084419543,31,0,0.402823267,2.433072798,84782.080994904,4435.415351862,""
ur10,6,2099633657,2,0.15,2,0,0,784.614683882,0.060725013,100,95.475162,0.378515484,0.220787788,0.192305965,0,0,0.554384804,3.143466841,72468.953620557,8103.333125489,""
ur10,6,2099633656,3,0.15,2,0,0,290.207276247,0.091070746,100,91.461184,0.412322947,0.084111543,0.064611931,79,0,0.173295726,2.261736556,69580.673798356,6078.243246284,""
ur10,6,2099633655,4,0.15,2,0,0,438.258104091,3.960962508,100,95.164289,0.203677782,0.079715952,0.052551516,25,0,0.374350796,2.875161287,72117.476810293,9334.714639474,""
ur10,6,2099633654,5,0.15,2,0,0,210.51436116,0.111722391,100,95.998836,0.26208082,-0.056457364,-0.058916336,41,15,0.517366686,2.79756556,23441.278386185,8061.168901757,""
ur10,6,2099633653,6,0.15,2,0,0,1140.725547426,2.006623602,100,98.538013,0.24755153,0.196193062,0.196193062,0,0,0.699172939,2.818096393,7390.723562866,7574.077254923,""
ur10,6,2099633652,7,0.15,2,0,0,1075.609749115,0.061525593,100,93.585638,0.428476604,0.334538027,0.276997207,0,0,0.445244881,3.053570774,26672.424305449,5740.832220652,""
ur10,6,2099633651,8,0.15,2,0,0,707.946246196,0.213716851,100,95.074807,0.206176558,0.20765572,0.13606531,18,0,0.362985739,2.863426394,16120.03279817,6218.524863471,""
ur10,6,2099633650,9,0.15,2,0,0,155.569907622,0.019957639,100,96.46147,0.330551028,0.051097373,0.049945233,33,0,0.173285876,2.362740176,83458.767440976,6076.634474029,""
ur10,6,2099633649,10,0.15,2,1,0,641.364864959,0.00000074,97,86.177814,0.230051039,0.237659638,0.159195374,0,0,0.396818506,2.76291691,19319.997941526,6708.729830627,""
ur10,6,2099633648,11,0.15,2,0,0,607.232610472,0.014097203,100,95.794886,0.345654545,-0.060201525,-0.060201525,101,35,0.503631128,3.060472663,55289.527056376,8445.601784567,""
ur10,6,2099633615,12,0.15,2,0,0,195.595620094,0.005397977,100,94.678721,0.301100401,-0.044639124,-0.078612867,89,18,0.26043691,2.496373076,79217.267166296,8528.939562074,""
ur10,6,2099633614,13,0.15,2,0,0,473.225179812,0.001600602,100,95.432077,0.252208918,0.15971289,0.15971289,0,0,0.623449802,3.074100414,18277.333265826,8784.084791333,""
ur10,6,2099633613,14,0.15,2,0,0,402.202280221,0.709359752,100,94.634144,0.469376024,0.020856566,0.019549069,42,0,0.413517763,2.709423106,62918.487884305,6336.171522129,""
ur10,6,2099633612,15,0.15,2,0,0,385.421274558,0.20701045,100,96.380888,0.251219276,0.032007547,0.029714277,26,0,0.669057142,3.068642767,19360.914898639,9723.250409,""
ur10,6,2099633611,16,0.15,2,0,0,488.092072208,0.000006881,100,92.190548,0.274643704,0.139418503,0.139418503,2,0,0.717194741,3.274930207,11948.908014688,13974.092801499,""
ur10,6,2099633610,17,0.15,2,0,0,703.93332463,0.000025107,100,97.093043,0.245745987,0.14011354,0.097488252,21,0,0.390486895,3.358019661,48637.69663006,11877.637839051,""
ur10,6,2099633609,18,0.15,2,1,0,273.341509868,0.000000285,92,88.305377,0.224527625,0.103000378,0.103000378,41,0,0.391506167,2.675674276,14488.824397724,7149.89854955,""
ur10,6,2099633608,19,0.15,2,0,0,435.658931996,0.310106664,100,94.729247,0.465799772,0.176958041,0.176958041,0,0,0.293069674,2.398887948,46115.512399582,7401.737526176,""
ur10,6,2099586700,0,0.15,4,0,0,1613.110051416,0.000010574,100,95.175475,0.215963427,0.186856406,0.149227359,3,0,0.783294792,2.91856878,28202.419560814,13938.509628268,""
ur10,6,2099586703,1,0.15,4,1,0,2010.844648912,0.000000095,79,80.022328,0.231402081,0.134750975,0.061291059,42,0,0.377945607,3.381962073,11950.291895406,9450.49352294,""
ur10,6,2099586702,2,0.15,4,1,0,1698.424432274,0.000000578,95,97.837074,0.266465276,0.15966196,0.076130857,25,0,0.337624359,3.114930504,24331.602469585,7002.838967926,""
ur10,6,2099586737,3,0.15,4,0,0,750.644395775,1.021472999,100,96.61587,0.215721883,0.100392244,0.100392244,44,0,0.919878379,2.937607677,12428.732350143,7548.666086603,""
ur10,6,2099586736,4,0.15,4,0,0,2063.906645402,0.001087584,100,97.334872,0.274635803,0.157205364,0.123947041,14,0,0.77080713,3.057052196,55143.06594704,5872.396214569,""
ur10,6,2099586739,5,0.15,4,0,0,1724.878824262,0.0304943,100,99.631863,0.360415112,0.195058111,0.195058111,0,0,1.111258314,3.623824121,14787.97599795,13173.472272503,""
ur10,6,2099586738,6,0.15,4,0,0,1211.751852872,0.000150634,100,97.822556,0.357317426,0.157471087,0.157471087,0,0,0.54219678,3.158655324,27466.932321843,10888.713105058,""
ur10,6,2099586741,7,0.15,4,0,0,1280.205494277,0.003824517,100,101.414148,0.215301072,-0.009958169,-0.012129679,57,5,0.960352386,3.767054842,15582.361652168,13685.335172087,""
